id,title,alternative_title,year,pages,abstract,file_url,image_url,type,status
D136,Giáo trình Công nghệ đóng sửa tàu phi kim loại /Phạm Thanh Nhựt,,2022,179 tr. :Minh họa ;27 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Giáo trình Công nghệ đóng sửa tàu phi kim loại , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D136.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D136.jpg,Book,active
D137,Phương pháp nghiên cứu khoa học trong nuôi trồng thủy sản /Lê Minh Hoàng,Scientific Research Methodology in Aquaculture,2024,146 tr. ;,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Phương pháp nghiên cứu khoa học trong nuôi trồng thủy sản , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D137.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D137.jpg,Book,active
D138,Hướng dẫn bài tập chuyên ngành Kỹ thuật tàu thủy /Phạm Thanh Nhựt,,2021,204 tr. :Minh họa ;27 cm,"Tài liệu cung cấp cái nhìn tổng quan về Hướng dẫn bài tập chuyên ngành Kỹ thuật tàu thủy , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D138.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D138.jpg,Book,active
D139,Lý thuyết tài chính - tiền tệ /Võ Văn Cần (chủ biên) và tập thể bộ môn Tài chính - Ngân hàng,,2022,287 tr. :bảng biểu ;24 cm,"Tài liệu tập trung nghiên cứu về Lý thuyết tài chính - tiền tệ , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D139.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D139.jpg,Book,active
D140,Bài giảng pháp luật về hàng hải :Phần II /Bộ môn hàng hải,,2018,61 tr.,"Tài liệu cung cấp cái nhìn tổng quan về Bài giảng pháp luật về hàng hải: Phần II , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D140.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D140.jpg,Book,active
D141,Bài giảng pháp luật hàng hải :Phần I /Bộ môn hàng hải,,2019,61 tr.,"Nội dung tài liệu phân tích các vấn đề liên quan đến Bài giảng pháp luật hàng hải: Phần I , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D141.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D141.jpg,Book,active
D142,Bài giảng an toàn cho người và tàu cá /Nguyễn Đức Sĩ,,2018,129 tr.,"Nội dung tài liệu phân tích các vấn đề liên quan đến Bài giảng an toàn cho người và tàu cá , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D142.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D142.jpg,Book,active
D143,"Bài giảng nghiệp vụ thuyền viên /Trần Đức Phú, Vũ Như Tân",,2023,77 tr.,"Nội dung tài liệu phân tích các vấn đề liên quan đến Bài giảng nghiệp vụ thuyền viên , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D143.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D143.jpg,Book,active
D144,Kiểm tra khuyết tật kết cấu bê tông bằng phương pháp nhiệt hồng ngoại :Sách chuyên khảo /Trần Quang Huy,Infrared thermography in detecting deteriorations in concrete structures,2022,156 tr. ;30 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Kiểm tra khuyết tật kết cấu bê tông bằng phương pháp nhiệt hồng ngoại: Sách chuyên khảo , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D144.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D144.jpg,Book,active
D145,Ứng dụng VISSIM trong mô hình dòng giao thông /Trần Quang Duy (Chủ biên) và các tác giả khác,,2024,91 tr. ;27 cm,"Tài liệu cung cấp cái nhìn tổng quan về Ứng dụng VISSIM trong mô hình dòng giao thông , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D145.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D145.jpg,Book,active
D146,"Thiết kế công trình kháng chấn bằng phương pháp phổ phản ứng dao động /Trần Quang Huy (chủ biên), Đặng Quốc Mỹ, Lê Thanh Cao",,2021,133 tr. ;27 cm,"Tài liệu tập trung nghiên cứu về Thiết kế công trình kháng chấn bằng phương pháp phổ phản ứng dao động , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D146.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D146.jpg,Book,active
D147,Marketing dịch vụ công /Nguyễn Hoài Long,,2025,102 tr. ;,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Marketing dịch vụ công , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D147.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D147.jpg,Book,active
D148,"Destination management/ Nguyen Thanh Quang, Le Chi Cong",,2023,108 p.,"Tài liệu cung cấp cái nhìn tổng quan về Destination management, bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong quản trị. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D148.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D148.jpg,Book,active
D149,Quản trị kinh doanh lữ hành,,2025,168 tr.,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Quản trị kinh doanh lữ hành, kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D149.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D149.jpg,Book,active
D150,Luật du lịch Việt Nam và Quốc tế /Bộ môn Quản trị du lịch Dịch vụ và Lữ hành,,2025,367 tr. ;,"Nội dung tài liệu phân tích các vấn đề liên quan đến Luật du lịch Việt Nam và Quốc tế , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D150.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D150.jpg,Book,active
D151,Phân tích mức độ sẵn sàng chuyển đổi số của doanh nghiệp nhỏ và vừa trên địa bàn tỉnh Khánh Hòa /Nguyễn Toàn Dũng; Nguyễn Văn Ngọc: GVHD,,2025,77 tr. ;27 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Phân tích mức độ sẵn sàng chuyển đổi số của doanh nghiệp nhỏ và vừa trên địa bàn tỉnh Khánh Hòa , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D151.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D151.jpg,Thesis,active
D152,Nâng cao chất lượng dịch vụ cấp giấy phép sử dụng tần số và thiết bị vô tuyến điện tại Trung tâm Tần số vô tuyến điện khu vực VII – Cục Tần số vô tuyến điện /Nguyễn Tuấn Ngọc; Nguyễn Thị Nga: GVHD,,2025,69 tr. :bảng biểu ;27 cm,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Nâng cao chất lượng dịch vụ cấp giấy phép sử dụng tần số và thiết bị vô tuyến điện tại Trung tâm Tần số vô tuyến điện khu vực VII – Cục Tần số vô tuyến điện , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D152.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D152.jpg,Thesis,active
D153,"Đánh giá dự án phát triển sản xuất nông, lâm nghiệp bền vững, phát huy tiềm năng, thế mạnh của các vùng miền để sản xuất hàng hóa theo chuỗi giá trị tại xã Ba Cụm Bắc, huyện Khánh Sơn, tỉnh Khánh Hòa /Nguyễn Thị My; Phạm Thành Thái: GVHD",,2025,66 tr. ;27 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Đánh giá dự án phát triển sản xuất nông, lâm nghiệp bền vững, phát huy tiềm năng, thế mạnh của các vùng miền để sản xuất hàng hóa theo chuỗi giá trị tại xã Ba Cụm Bắc, huyện Khánh Sơn, tỉnh Khánh Hòa , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/document/D153.pdf,https://nptlqeeptrtmbuqriibb.supabase.co/storage/v1/object/public/image/D153.jpg,Thesis,active
